Name,ID,Acceptor,Donor,Family,GN,Species
A0A8X7Z2G3_POPTO,A0A8X7Z2G3,Null,Null,1.0,POTOM_034596 , Populus tomentosa (Chinese white poplar).
A0A8X7Z2U1_POPTO,A0A8X7Z2U1,Null,Null,1.0,POTOM_034601 , Populus tomentosa (Chinese white poplar).
A0A8X7Z3Y3_POPTO,A0A8X7Z3Y3,Null,Null,92.0,POTOM_032239 , Populus tomentosa (Chinese white poplar).
A0A8X7Z530_POPTO,A0A8X7Z530,Null,Null,1.0,POTOM_033200 , Populus tomentosa (Chinese white poplar).
A0A8X7Z5W2_POPTO,A0A8X7Z5W2,Null,Null,1.0,POTOM_033204 , Populus tomentosa (Chinese white poplar).
A0A8X7Z6R7_POPTO,A0A8X7Z6R7,Null,Null,47.0,POTOM_032467 , Populus tomentosa (Chinese white poplar).
A0A8X7Z9P4_POPTO,A0A8X7Z9P4,Null,Null,1.0,POTOM_033018 , Populus tomentosa (Chinese white poplar).
A0A8X7ZAZ6_POPTO,A0A8X7ZAZ6,Null,Null,47.0,POTOM_029430 , Populus tomentosa (Chinese white poplar).
A0A8X7ZC06_POPTO,A0A8X7ZC06,Null,Null,47.0,POTOM_028263 , Populus tomentosa (Chinese white poplar).
A0A8X7ZD45_POPTO,A0A8X7ZD45,Null,Null,28.0,POTOM_024919 , Populus tomentosa (Chinese white poplar).
A0A8X7ZDM1_POPTO,A0A8X7ZDM1,Null,Null,1.0,POTOM_034595 , Populus tomentosa (Chinese white poplar).
A0A8X7ZE63_POPTO,A0A8X7ZE63,Null,Null,1.0,POTOM_028900 , Populus tomentosa (Chinese white poplar).
A0A8X7ZEW7_POPTO,A0A8X7ZEW7,Null,Null,47.0,POTOM_028710 , Populus tomentosa (Chinese white poplar).
A0A8X7ZFI4_POPTO,A0A8X7ZFI4,Null,Null,1.0,POTOM_024511 , Populus tomentosa (Chinese white poplar).
A0A8X7ZFU3_POPTO,A0A8X7ZFU3,Null,Null,1.0,POTOM_024710 , Populus tomentosa (Chinese white poplar).
A0A8X7ZFX4_POPTO,A0A8X7ZFX4,Null,Null,47.0,POTOM_027538 , Populus tomentosa (Chinese white poplar).
A0A8X7ZG30_POPTO,A0A8X7ZG30,Null,Null,1.0,POTOM_033199 , Populus tomentosa (Chinese white poplar).
A0A8X7ZGG3_POPTO,A0A8X7ZGG3,Null,Null,1.0,POTOM_024513 , Populus tomentosa (Chinese white poplar).
A0A8X7ZH14_POPTO,A0A8X7ZH14,Null,Null,47.0,POTOM_028712 , Populus tomentosa (Chinese white poplar).
A0A8X7ZHC6_POPTO,A0A8X7ZHC6,Null,Null,1.0,POTOM_027724 , Populus tomentosa (Chinese white poplar).
A0A8X7ZHG6_POPTO,A0A8X7ZHG6,Null,Null,1.0,POTOM_022326 , Populus tomentosa (Chinese white poplar).
A0A8X7ZI13_POPTO,A0A8X7ZI13,Null,Null,1.0,POTOM_022662 , Populus tomentosa (Chinese white poplar).
A0A8X7ZJ15_POPTO,A0A8X7ZJ15,Null,Null,47.0,POTOM_023200 , Populus tomentosa (Chinese white poplar).
A0A8X7ZJE0_POPTO,A0A8X7ZJE0,Null,Null,1.0,POTOM_022327 , Populus tomentosa (Chinese white poplar).
A0A8X7ZJM1_POPTO,A0A8X7ZJM1,Null,Null,1.0,POTOM_024514 , Populus tomentosa (Chinese white poplar).
A0A8X7ZK41_POPTO,A0A8X7ZK41,Null,Null,28.0,POTOM_022726 , Populus tomentosa (Chinese white poplar).
A0A8X7ZK96_POPTO,A0A8X7ZK96,Null,Null,1.0,POTOM_022329 , Populus tomentosa (Chinese white poplar).
A0A8X7ZKM0_POPTO,A0A8X7ZKM0,Null,Null,1.0,POTOM_022528 , Populus tomentosa (Chinese white poplar).
A0A8X7ZL01_POPTO,A0A8X7ZL01,Null,Null,47.0,POTOM_025383 , Populus tomentosa (Chinese white poplar).
A0A8X7ZL17_POPTO,A0A8X7ZL17,Null,Null,1.0,POTOM_022324 , Populus tomentosa (Chinese white poplar).
A0A8X7ZL83_POPTO,A0A8X7ZL83,Null,Null,1.0,POTOM_022328 , Populus tomentosa (Chinese white poplar).
A0A8X7ZLZ1_POPTO,A0A8X7ZLZ1,Null,Null,47.0,POTOM_027540 , Populus tomentosa (Chinese white poplar).
A0A8X7ZMG9_POPTO,A0A8X7ZMG9,Null,Null,1.0,POTOM_024515 , Populus tomentosa (Chinese white poplar).
A0A8X7ZN88_POPTO,A0A8X7ZN88,Null,Null,1.0,POTOM_022325 , Populus tomentosa (Chinese white poplar).
A0A8X7ZNC3_POPTO,A0A8X7ZNC3,Null,Null,1.0,POTOM_022330 , Populus tomentosa (Chinese white poplar).
A0A8X7ZNX9_POPTO,A0A8X7ZNX9,Null,Null,47.0,POTOM_022742 , Populus tomentosa (Chinese white poplar).
A0A8X7ZPB5_POPTO,A0A8X7ZPB5,Null,Null,92.0,POTOM_022256 , Populus tomentosa (Chinese white poplar).
A0A8X7ZQ84_POPTO,A0A8X7ZQ84,Null,Null,28.0,POTOM_020507 , Populus tomentosa (Chinese white poplar).
A0A8X7ZTC2_POPTO,A0A8X7ZTC2,Null,Null,92.0,POTOM_022198 , Populus tomentosa (Chinese white poplar).
A0A8X7ZU06_POPTO,A0A8X7ZU06,Null,Null,28.0,POTOM_018536 , Populus tomentosa (Chinese white poplar).
A0A8X7ZW00_POPTO,A0A8X7ZW00,Null,Null,92.0,POTOM_020260 , Populus tomentosa (Chinese white poplar).
A0A8X7ZX17_POPTO,A0A8X7ZX17,Null,Null,92.0,POTOM_020205 , Populus tomentosa (Chinese white poplar).
A0A8X7ZXF3_POPTO,A0A8X7ZXF3,Null,Null,1.0,POTOM_015326 , Populus tomentosa (Chinese white poplar).
A0A8X7ZXJ6_POPTO,A0A8X7ZXJ6,Null,Null,1.0,POTOM_017472 , Populus tomentosa (Chinese white poplar).
A0A8X7ZYX4_POPTO,A0A8X7ZYX4,Null,Null,1.0,POTOM_017451 , Populus tomentosa (Chinese white poplar).
A0A8X8A1M2_POPTO,A0A8X8A1M2,Null,Null,1.0,POTOM_015324 , Populus tomentosa (Chinese white poplar).
A0A8X8A261_POPTO,A0A8X8A261,Null,Null,1.0,POTOM_013200 , Populus tomentosa (Chinese white poplar).
A0A8X8A2E2_POPTO,A0A8X8A2E2,Null,Null,1.0,POTOM_015717 , Populus tomentosa (Chinese white poplar).
A0A8X8A8W6_POPTO,A0A8X8A8W6,Null,Null,47.0,POTOM_009765 , Populus tomentosa (Chinese white poplar).
A0A8X8ADZ4_POPTO,A0A8X8ADZ4,Null,Null,1.0,POTOM_008381 , Populus tomentosa (Chinese white poplar).
A0A8X8AFC7_POPTO,A0A8X8AFC7,Null,Null,1.0,POTOM_008958 , Populus tomentosa (Chinese white poplar).
A0A8X8AHN4_POPTO,A0A8X8AHN4,Null,Null,1.0,POTOM_005737 , Populus tomentosa (Chinese white poplar).
A0A8X8AJG2_POPTO,A0A8X8AJG2,Null,Null,92.0,POTOM_007132 , Populus tomentosa (Chinese white poplar).
A0A8X8AJS9_POPTO,A0A8X8AJS9,Null,Null,1.0,POTOM_005738 , Populus tomentosa (Chinese white poplar).
A0A8X8AK34_POPTO,A0A8X8AK34,Null,Null,1.0,POTOM_005905 , Populus tomentosa (Chinese white poplar).
A0A8X8AMD1_POPTO,A0A8X8AMD1,Null,Null,1.0,POTOM_005736 , Populus tomentosa (Chinese white poplar).
A0A8X8AML8_POPTO,A0A8X8AML8,Null,Null,1.0,POTOM_005901 , Populus tomentosa (Chinese white poplar).
A0A8X8ANA6_POPTO,A0A8X8ANA6,Null,Null,1.0,POTOM_005906 , Populus tomentosa (Chinese white poplar).
A0A8X8ANI4_POPTO,A0A8X8ANI4,Null,Null,47.0,POTOM_006034 , Populus tomentosa (Chinese white poplar).
A0A8X8ANR1_POPTO,A0A8X8ANR1,Null,Null,1.0,POTOM_006165 , Populus tomentosa (Chinese white poplar).
A0A8X8BWE7_POPTO,A0A8X8BWE7,Null,Null,47.0,POTOM_059129 , Populus tomentosa (Chinese white poplar).
A0A8X8BYP7_POPTO,A0A8X8BYP7,Null,Null,1.0,POTOM_054679 , Populus tomentosa (Chinese white poplar).
A0A8X8BYX4_POPTO,A0A8X8BYX4,Null,Null,1.0,POTOM_055065 , Populus tomentosa (Chinese white poplar).
A0A8X8BZ87_POPTO,A0A8X8BZ87,Null,Null,1.0,POTOM_055556 , Populus tomentosa (Chinese white poplar).
A0A8X8BZG4_POPTO,A0A8X8BZG4,Null,Null,1.0,POTOM_053453 , Populus tomentosa (Chinese white poplar).
A0A8X8BZR4_POPTO,A0A8X8BZR4,Null,Null,41.0,POTOM_061393 , Populus tomentosa (Chinese white poplar).
A0A8X8C044_POPTO,A0A8X8C044,Null,Null,1.0,POTOM_061598 , Populus tomentosa (Chinese white poplar).
A0A8X8C0U8_POPTO,A0A8X8C0U8,Null,Null,47.0,POTOM_061856 , Populus tomentosa (Chinese white poplar).
A0A8X8C162_POPTO,A0A8X8C162,Null,Null,47.0,POTOM_056855 , Populus tomentosa (Chinese white poplar).
A0A8X8C1V8_POPTO,A0A8X8C1V8,Null,Null,1.0,POTOM_057825 , Populus tomentosa (Chinese white poplar).
A0A8X8C1W6_POPTO,A0A8X8C1W6,Null,Null,47.0,POTOM_060496 , Populus tomentosa (Chinese white poplar).
A0A8X8C1X0_POPTO,A0A8X8C1X0,Null,Null,47.0,POTOM_057595 , Populus tomentosa (Chinese white poplar).
A0A8X8C2C4_POPTO,A0A8X8C2C4,Null,Null,1.0,POTOM_059910 , Populus tomentosa (Chinese white poplar).
A0A8X8C2F9_POPTO,A0A8X8C2F9,Null,Null,47.0,POTOM_058454 , Populus tomentosa (Chinese white poplar).
A0A8X8C3D2_POPTO,A0A8X8C3D2,Null,Null,47.0,POTOM_056856 , Populus tomentosa (Chinese white poplar).
A0A8X8C3X4_POPTO,A0A8X8C3X4,Null,Null,47.0,POTOM_055763 , Populus tomentosa (Chinese white poplar).
A0A8X8C5N7_POPTO,A0A8X8C5N7,Null,Null,1.0,POTOM_052268 , Populus tomentosa (Chinese white poplar).
A0A8X8C5Y9_POPTO,A0A8X8C5Y9,Null,Null,1.0,POTOM_055555 , Populus tomentosa (Chinese white poplar).
A0A8X8C6Q2_POPTO,A0A8X8C6Q2,Null,Null,1.0,POTOM_051195 , Populus tomentosa (Chinese white poplar).
A0A8X8C7A2_POPTO,A0A8X8C7A2,Null,Null,92.0,POTOM_052453 , Populus tomentosa (Chinese white poplar).
A0A8X8C7E6_POPTO,A0A8X8C7E6,Null,Null,1.0,POTOM_053215 , Populus tomentosa (Chinese white poplar).
A0A8X8C813_POPTO,A0A8X8C813,Null,Null,1.0,POTOM_051196 , Populus tomentosa (Chinese white poplar).
A0A8X8C8H8_POPTO,A0A8X8C8H8,Null,Null,1.0,POTOM_042819 , Populus tomentosa (Chinese white poplar).
A0A8X8C978_POPTO,A0A8X8C978,Null,Null,1.0,POTOM_050173 , Populus tomentosa (Chinese white poplar).
A0A8X8CBU3_POPTO,A0A8X8CBU3,Null,Null,1.0,POTOM_048539 , Populus tomentosa (Chinese white poplar).
A0A8X8CD12_POPTO,A0A8X8CD12,Null,Null,47.0,POTOM_046975 , Populus tomentosa (Chinese white poplar).
A0A8X8CED4_POPTO,A0A8X8CED4,Null,Null,10.0,POTOM_045620 , Populus tomentosa (Chinese white poplar).
A0A8X8CEY0_POPTO,A0A8X8CEY0,Null,Null,28.0,POTOM_045030 , Populus tomentosa (Chinese white poplar).
A0A8X8CFJ3_POPTO,A0A8X8CFJ3,Null,Null,10.0,POTOM_044479 , Populus tomentosa (Chinese white poplar).
A0A8X8CG46_POPTO,A0A8X8CG46,Null,Null,1.0,POTOM_042820 , Populus tomentosa (Chinese white poplar).
A0A8X8CHZ1_POPTO,A0A8X8CHZ1,Null,Null,47.0,POTOM_042158 , Populus tomentosa (Chinese white poplar).
A0A8X8CK18_POPTO,A0A8X8CK18,Null,Null,92.0,POTOM_037400 , Populus tomentosa (Chinese white poplar).
A0A8X8CLM6_POPTO,A0A8X8CLM6,Null,Null,47.0,POTOM_028716 , Populus tomentosa (Chinese white poplar).
A0A8X8CN79_POPTO,A0A8X8CN79,Null,Null,47.0,POTOM_024935 , Populus tomentosa (Chinese white poplar).
A0A8X8CNJ9_POPTO,A0A8X8CNJ9,Null,Null,1.0,POTOM_037107 , Populus tomentosa (Chinese white poplar).
A0A8X8CPA9_POPTO,A0A8X8CPA9,Null,Null,1.0,POTOM_034413 , Populus tomentosa (Chinese white poplar).
A0A8X8CQJ8_POPTO,A0A8X8CQJ8,Null,Null,1.0,POTOM_032706 , Populus tomentosa (Chinese white poplar).
A0A8X8CQZ7_POPTO,A0A8X8CQZ7,Null,Null,1.0,POTOM_033019 , Populus tomentosa (Chinese white poplar).
A0A8X8CR73_POPTO,A0A8X8CR73,Null,Null,47.0,POTOM_030928 , Populus tomentosa (Chinese white poplar).
A0A8X8CTS3_POPTO,A0A8X8CTS3,Null,Null,47.0,POTOM_029204 , Populus tomentosa (Chinese white poplar).
A0A8X8CTW2_POPTO,A0A8X8CTW2,Null,Null,92.0,POTOM_030501 , Populus tomentosa (Chinese white poplar).
A0A8X8CV32_POPTO,A0A8X8CV32,Null,Null,47.0,POTOM_028715 , Populus tomentosa (Chinese white poplar).
A0A8X8CVY1_POPTO,A0A8X8CVY1,Null,Null,1.0,POTOM_027471 , Populus tomentosa (Chinese white poplar).
A0A8X8CW63_POPTO,A0A8X8CW63,Null,Null,1.0,POTOM_027718 , Populus tomentosa (Chinese white poplar).
A0A8X8CWS6_POPTO,A0A8X8CWS6,Null,Null,92.0,POTOM_024763 , Populus tomentosa (Chinese white poplar).
A0A8X8CWT6_POPTO,A0A8X8CWT6,Null,Null,47.0,POTOM_027096 , Populus tomentosa (Chinese white poplar).
A0A8X8CXK1_POPTO,A0A8X8CXK1,Null,Null,1.0,POTOM_024516 , Populus tomentosa (Chinese white poplar).
A0A8X8CXX4_POPTO,A0A8X8CXX4,Null,Null,1.0,POTOM_024852 , Populus tomentosa (Chinese white poplar).
A0A8X8CYN5_POPTO,A0A8X8CYN5,Null,Null,92.0,POTOM_022577 , Populus tomentosa (Chinese white poplar).
A0A8X8CZL2_POPTO,A0A8X8CZL2,Null,Null,28.0,POTOM_026538 , Populus tomentosa (Chinese white poplar).
A0A8X8CZT4_POPTO,A0A8X8CZT4,Null,Null,28.0,POTOM_024344 , Populus tomentosa (Chinese white poplar).
A0A8X8D1E2_POPTO,A0A8X8D1E2,Null,Null,47.0,POTOM_021431 , Populus tomentosa (Chinese white poplar).
A0A8X8D350_POPTO,A0A8X8D350,Null,Null,47.0,POTOM_019426 , Populus tomentosa (Chinese white poplar).
A0A8X8D3D0_POPTO,A0A8X8D3D0,Null,Null,47.0,POTOM_019657 , Populus tomentosa (Chinese white poplar).
A0A8X8D768_POPTO,A0A8X8D768,Null,Null,1.0,POTOM_013189 , Populus tomentosa (Chinese white poplar).
A0A8X8D815_POPTO,A0A8X8D815,Null,Null,1.0,POTOM_015332 , Populus tomentosa (Chinese white poplar).
A0A8X8D922_POPTO,A0A8X8D922,Null,Null,92.0,POTOM_012439 , Populus tomentosa (Chinese white poplar).
A0A8X8D9G9_POPTO,A0A8X8D9G9,Null,Null,47.0,POTOM_012481 , Populus tomentosa (Chinese white poplar).
A0A8X8D9Y7_POPTO,A0A8X8D9Y7,Null,Null,92.0,POTOM_014188 , Populus tomentosa (Chinese white poplar).
A0A8X8DCZ3_POPTO,A0A8X8DCZ3,Null,Null,47.0,POTOM_004117 , Populus tomentosa (Chinese white poplar).
A0A8X8DDN6_POPTO,A0A8X8DDN6,Null,Null,47.0,POTOM_004396 , Populus tomentosa (Chinese white poplar).
A0A8X8DED8_POPTO,A0A8X8DED8,Null,Null,47.0,POTOM_008775 , Populus tomentosa (Chinese white poplar).
A0A8X8DEH0_POPTO,A0A8X8DEH0,Null,Null,92.0,POTOM_006172 , Populus tomentosa (Chinese white poplar).
A0A8X8DEW8_POPTO,A0A8X8DEW8,Null,Null,47.0,POTOM_006508 , Populus tomentosa (Chinese white poplar).
A0A8X8DEX6_POPTO,A0A8X8DEX6,Null,Null,1.0,POTOM_006538 , Populus tomentosa (Chinese white poplar).
A0A8X8DGB8_POPTO,A0A8X8DGB8,Null,Null,92.0,POTOM_000569 , Populus tomentosa (Chinese white poplar).
A0A8X8DJI9_POPTO,A0A8X8DJI9,Null,Null,1.0,POTOM_002345 , Populus tomentosa (Chinese white poplar).
A0A8X8DJM9_POPTO,A0A8X8DJM9,Null,Null,1.0,POTOM_002344 , Populus tomentosa (Chinese white poplar).
A0A8X8DJS0_POPTO,A0A8X8DJS0,Null,Null,1.0,POTOM_002352 , Populus tomentosa (Chinese white poplar).
A0A8X8DKP3_POPTO,A0A8X8DKP3,Null,Null,47.0,POTOM_002953 , Populus tomentosa (Chinese white poplar).
A0A8X8DKU3_POPTO,A0A8X8DKU3,Null,Null,1.0,POTOM_002993 , Populus tomentosa (Chinese white poplar).
A0A8X8IU42_POPTO,A0A8X8IU42,Null,Null,47.0,POTOM_000550 , Populus tomentosa (Chinese white poplar).
A0A8X8IUI3_POPTO,A0A8X8IUI3,Null,Null,47.0,POTOM_000848 , Populus tomentosa (Chinese white poplar).
A0A8X8IXY8_POPTO,A0A8X8IXY8,Null,Null,92.0,POTOM_002605 , Populus tomentosa (Chinese white poplar).
A0A8X8IYY6_POPTO,A0A8X8IYY6,Null,Null,1.0,POTOM_002195 , Populus tomentosa (Chinese white poplar).
A0A8X8IZF6_POPTO,A0A8X8IZF6,Null,Null,1.0,POTOM_002196 , Populus tomentosa (Chinese white poplar).
A7LIF0_POPCN,A7LIF0,Null,Null,37.0,FUT7 , Populus canescens (Grey poplar) (Populus tremula x Populus alba).
A9P7X0_POPTR,A9P7X0,Null,Null,47.0,Null, Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A9P7X5_POPTR,A9P7X5,Null,Null,61.0,POPTR_008G092700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A9P9Y6_POPTR,A9P9Y6,Null,Null,47.0,Null, Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A9PEL4_POPTR,A9PEL4,Null,Null,92.0,Null, Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A9PF81_POPTR,A9PF81,Null,Null,1.0,Null, Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A9PGJ3_POPTR,A9PGJ3,Null,Null,1.0,POPTR_001G245900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A9PGJ9_POPTR,A9PGJ9,Null,Null,1.0,Null, Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
A9PID3_POPTR,A9PID3,Null,Null,1.0,Null, Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9GGB0_POPTR,B9GGB0,Null,Null,1.0,POPTR_001G313000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9GH66_POPTR,B9GH66,Null,Null,1.0,POPTR_001G282100 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9GTN0_POPTR,B9GTN0,Null,Null,47.0,POPTR_002G072300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9GUX7_POPTR,B9GUX7,Null,Null,1.0,POPTR_002G098400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9GYS7_POPTR,B9GYS7,Null,Null,47.0,POPTR_003G158300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9H0D2_POPTR,B9H0D2,Null,Null,1.0,POPTR_004G123500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9H0F3_POPTR,B9H0F3,Null,Null,1.0,POPTR_004G126000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9H6P2_POPTR,B9H6P2,Null,Null,47.0,POPTR_005G147500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9HS39_POPTR,B9HS39,Null,Null,1.0,POPTR_009G098200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9HT32_POPTR,B9HT32,Null,Null,1.0,POPTR_010G195600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9HWT6_POPTR,B9HWT6,Null,Null,1.0,POPTR_010G137000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9I4D8_POPTR,B9I4D8,Null,Null,47.0,POPTR_012G135800 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9I7Y5_POPTR,B9I7Y5,Null,Null,28.0,POPTR_013G025600 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IEM5_POPTR,B9IEM5,Null,Null,1.0,POPTR_015G071900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IH89_POPTR,B9IH89,Null,Null,1.0,POPTR_016G014500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IHA5_POPTR,B9IHA5,Null,Null,1.0,POPTR_016G016300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IJE5_POPTR,B9IJE5,Null,Null,1.0,POPTR_017G052000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IJF1_POPTR,B9IJF1,Null,Null,1.0,POPTR_017G052400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9IK54_POPTR,B9IK54,Null,Null,1.0,POPTR_017G091500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9MZC2_POPTR,B9MZC2,Null,Null,47.0,POPTR_005G055000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9MZT0_POPTR,B9MZT0,Null,Null,28.0,POPTR_005G036500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
B9NEJ7_POPTR,B9NEJ7,Null,Null,1.0,POPTR_001G303400 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
D3Y1T7_POPCN,D3Y1T7,Null,Null,4.0,DGS1 , Populus canescens (Grey poplar) (Populus tremula x Populus alba).
Q09HN0_POPCN,Q09HN0,Null,Null,47.0,Null, Populus canescens (Grey poplar) (Populus tremula x Populus alba).
Q599J2_POPCN,Q599J2,Null,Null,61.0,poXYL1 , Populus canescens (Grey poplar) (Populus tremula x Populus alba).
Q5BM98_POPPZ,Q5BM98,Null,Null,47.0,Null, Populus tremula x Populus tremuloides (Hybrid aspen).
Q5BM99_POPPZ,Q5BM99,Null,Null,47.0,Null, Populus tremula x Populus tremuloides (Hybrid aspen).
Q5BMA0_POPPZ,Q5BMA0,Null,Null,47.0,Null, Populus tremula x Populus tremuloides (Hybrid aspen).
U5FKZ8_POPTR,U5FKZ8,Null,Null,1.0,POPTR_017G061300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U5FPZ3_POPTR,U5FPZ3,Null,Null,1.0,POPTR_016G016200 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U5FPZ9_POPTR,U5FPZ9,Null,Null,1.0,POPTR_016G016700 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U5FZC0_POPTR,U5FZC0,Null,Null,1.0,POPTR_010G195300 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U5G2K2_POPTR,U5G2K2,Null,Null,1.0,POPTR_010G195500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U5GA70_POPTR,U5GA70,Null,Null,47.0,POPTR_006G118000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U5GGG2_POPTR,U5GGG2,Null,Null,47.0,POPTR_005G147500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U5GKG9_POPTR,U5GKG9,Null,Null,1.0,POPTR_004G069500 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U5GUW3_POPTR,U5GUW3,Null,Null,1.0,POPTR_001G281800 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U7DZD9_POPTR,U7DZD9,Null,Null,47.0,POPTR_018G125000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U7E199_POPTR,U7E199,Null,Null,28.0,POPTR_018G123000 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U7E1B4_POPTR,U7E1B4,Null,Null,47.0,POPTR_018G124900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
U7E2C1_POPTR,U7E2C1,Null,Null,1.0,POPTR_003G027900 , Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa).
